id,app_level,naver_level,status,surface,reading_kana,naver_entry,naver_reading,naver_frequency_add,naver_entry_id,match_basis,candidate_levels,source_url,checked_at,note
w_6831fdc03f7272dd,N2,,manual_review,建つ,たつ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%BB%BA%E3%81%A4,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_9032a2333ecae65f,N2,,manual_review,拝見する,はいけんする,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E6%8B%9D%E8%A6%8B%E3%81%99%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_4b4a110c5f535581,N2,,manual_review,捕る,とる,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E6%8D%95%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_863ee6ef1cf05126,N2,,manual_review,採る,とる,,,,,,N1,https://ja.dict.naver.com/#/search?query=%E6%8E%A1%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_826d107c46a2192e,N2,,manual_review,日用品,にちようひん,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E6%97%A5%E7%94%A8%E5%93%81,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_1ab91c15a18c1764,N2,,manual_review,留まる,とまる,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E7%95%99%E3%81%BE%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_d912c948c6516c29,N2,,manual_review,相次いで,あいついで,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E7%9B%B8%E6%AC%A1%E3%81%84%E3%81%A7,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_fe085757fc9fa210,N2,,manual_review,着替える,きがえる,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E7%9D%80%E6%9B%BF%E3%81%88%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_73c3d353971a6a85,N2,,manual_review,総理大臣,そうりだいじん,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E7%B7%8F%E7%90%86%E5%A4%A7%E8%87%A3,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c12c4efe43384aa2,N2,,manual_review,茶色い,ちゃいろい,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E8%8C%B6%E8%89%B2%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_54c71aa5ccbde2f4,N2,,manual_review,行ってらっしゃい,いってらっしゃい,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E8%A1%8C%E3%81%A3%E3%81%A6%E3%82%89%E3%81%A3%E3%81%97%E3%82%83%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_2042955fbd7ed6b5,N2,,manual_review,話し中,はなしちゅう,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E8%A9%B1%E3%81%97%E4%B8%AD,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_44f5a21a231cf355,N3,N4,manual_review,いつか,いつか,何時か,いつか,JLPT 4,594e2da2f8f74052a9b0b51d05f86b95,surface+reading,N4|N5,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%A4%E3%81%8B,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_31fee479fd2a573b,N3,,manual_review,お見舞い,おみまい,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E8%A6%8B%E8%88%9E%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_ee8feeec8a1af066,N3,,manual_review,これら,これら,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E3%81%93%E3%82%8C%E3%82%89,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_92eb50477a0ece80,N3,,manual_review,ごめんなさい,ごめんなさい,,,,,,N5,https://ja.dict.naver.com/#/search?query=%E3%81%94%E3%82%81%E3%82%93%E3%81%AA%E3%81%95%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_25b648bf778c94cd,N3,N1,manual_review,する,する,擦る,する,JLPT 1,01254c3865e14e3388d9650aeae47c99,surface+reading,N1|N2|N4|N5,https://ja.dict.naver.com/#/search?query=%E3%81%99%E3%82%8B,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_dd6cfb328dbd2400,N3,N1,manual_review,せい,せい,制,せい,JLPT 1,0cbd56f0e3c64f1fb03b92c16fd71e6d,surface+reading,N1|N2|N4,https://ja.dict.naver.com/#/search?query=%E3%81%9B%E3%81%84,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_68b2b28244f5b063,N3,,manual_review,やや,やや,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_0e85c73b6c150596,N3,,manual_review,アイデア,アイデア,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A2,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_831c5e9a87f0c027,N3,,manual_review,下線,かせん,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E4%B8%8B%E7%B7%9A,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_d1112eb8dc71b9f8,N3,,manual_review,効く,きく,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E5%8A%B9%E3%81%8F,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_538523d6296c7778,N3,,manual_review,務め,つとめ,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%8B%99%E3%82%81,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_a88976287b450da4,N3,,manual_review,反る,かえる,,,,,,N1|N2,https://ja.dict.naver.com/#/search?query=%E5%8F%8D%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_221fdc111bb0a9d6,N3,,manual_review,可,か,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%8F%AF,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_fe2638e2b65eff32,N3,,manual_review,図,ず,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%9B%B3,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_2051986d08da1c3e,N3,,manual_review,地,ち,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%9C%B0,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c764decd3f5b167e,N3,,manual_review,基,もと,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%9F%BA,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c9624a11c7f3b950,N3,N2,manual_review,尤も,もっとも,尤も,もっとも,JLPT 2,688810d98bfe415fb6190ed4ff055474,surface+reading,N2|N3,https://ja.dict.naver.com/#/search?query=%E5%B0%A4%E3%82%82,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_5a886b7121ed4a02,N3,,manual_review,差,さ,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%B7%AE,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_9a0f257e7a6a025d,N3,,manual_review,弾,たま,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E5%BC%BE,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_08ce685bcb19f6e1,N3,,manual_review,後,ご,,,,,,N2|N5,https://ja.dict.naver.com/#/search?query=%E5%BE%8C,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c34cf13bb75d6d66,N3,,manual_review,描く,かく,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E6%8F%8F%E3%81%8F,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_e10ae2eb65ba49a7,N3,,manual_review,早めに,はやめに,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E6%97%A9%E3%82%81%E3%81%AB,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_b685e7abbe1567a6,N3,,manual_review,昇る,のぼる,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E6%98%87%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_a4116bf6cc58ca05,N3,,manual_review,氏,し,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E6%B0%8F,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_e7f479187f36afac,N3,,manual_review,測る,はかる,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E6%B8%AC%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_15e58e756cd4e695,N3,,manual_review,無,む,,,,,,N2|N3,https://ja.dict.naver.com/#/search?query=%E7%84%A1,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c62caa4afa7e342b,N3,,manual_review,男の人,おとこのひと,,,,,,N5,https://ja.dict.naver.com/#/search?query=%E7%94%B7%E3%81%AE%E4%BA%BA,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_016ef21c6de7dbf3,N3,,manual_review,素,もと,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E7%B4%A0,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_4c934f2120b1a7b8,N3,,manual_review,胃,い,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E8%83%83,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_452bc6078da69d6b,N3,,manual_review,苦,く,,,,,,N1,https://ja.dict.naver.com/#/search?query=%E8%8B%A6,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_06e7e51d003ac3e4,N3,,manual_review,街,まち,,,,,,N1|N3,https://ja.dict.naver.com/#/search?query=%E8%A1%97,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_f7ccae9d8e37b9be,N3,,manual_review,超す,こす,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E8%B6%85%E3%81%99,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_6c762964f34abbe1,N3,,manual_review,速い,はやい,,,,,,N5,https://ja.dict.naver.com/#/search?query=%E9%80%9F%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_1f5af2236d8c0f07,N3,,manual_review,週刊誌,しゅうかんし,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E9%80%B1%E5%88%8A%E8%AA%8C,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_d728d1f32a31b6f6,N3,,manual_review,遭う,あう,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E9%81%AD%E3%81%86,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_db25c865abdbfb17,N3,,manual_review,酌む,くむ,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E9%85%8C%E3%82%80,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_bd181301cc7c5324,N3,,manual_review,酒,さけ,,,,,,N2,https://ja.dict.naver.com/#/search?query=%E9%85%92,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_950944eda8002bbc,N3,,manual_review,量る,はかる,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E9%87%8F%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_98601c5f9fe56540,N4,N2,manual_review,うまい,うまい,上手い·巧い,うまい,JLPT 2,6991463fcf694134a7df97579b6b8bc7,surface+reading,N2|N4,https://ja.dict.naver.com/#/search?query=%E3%81%86%E3%81%BE%E3%81%84,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_54ca74d64604579c,N4,,manual_review,おいでになる,おいでになる,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E3%81%84%E3%81%A7%E3%81%AB%E3%81%AA%E3%82%8B,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_66c87676a778f34f,N4,N2,manual_review,おや,おや,親,おや,JLPT 2,870ba6717a894078b6a52ae050292612,surface+reading,N2|N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E3%82%84,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_e431b1a6abf799bf,N4,,manual_review,お互い,おたがい,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E4%BA%92%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_999820e48d7ba848,N4,,manual_review,お嬢さん,おじょうさん,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%AC%A2%E3%81%95%E3%82%93,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_187aa2adfb841e8c,N4,,manual_review,お子さん,おこさん,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%AD%90%E3%81%95%E3%82%93,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_03fde61be0f26975,N4,,manual_review,お祝い,おいわい,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E7%A5%9D%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_7bbc01295f752849,N4,N3,manual_review,ごみ,ごみ,五味,ごみ,JLPT 3,3903fa1d0f8149beacaf46087ceaba09,surface+reading,N3|N4,https://ja.dict.naver.com/#/search?query=%E3%81%94%E3%81%BF,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_dba8fad4ae9dcab9,N4,,manual_review,できるだけ,できるだけ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%81%A7%E3%81%8D%E3%82%8B%E3%81%A0%E3%81%91,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_98c5ecbe9b1af8f0,N4,N3,manual_review,ひげ,ひげ,卑下,ひげ,JLPT 3,e7e9338aa7784899a3cccf04d3ace4d1,surface+reading,N3|N4,https://ja.dict.naver.com/#/search?query=%E3%81%B2%E3%81%92,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_6f016ba1c9fb2b8d,N4,,manual_review,もうすぐ,もうすぐ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%86%E3%81%99%E3%81%90,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_97e7d7c923d83b1c,N4,,manual_review,アイディア,アイディア,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A3%E3%82%A2,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_27f194a34e98e0b0,N4,N2,manual_review,ゲーム,ゲーム,ゲーム,ゲーム,JLPT 2,b385ef4eef254e958d84bd9d41295f2a,surface+reading,N2|N4,https://ja.dict.naver.com/#/search?query=%E3%82%B2%E3%83%BC%E3%83%A0,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_e12f8a407f734e3c,N4,N4,manual_review,一杯,いっぱい,一杯,いっぱい,JLPT 4,c335789c93e74fad891a394e231a5550,surface+reading,N4|N5,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E6%9D%AF,2026-08-19T00:31:52+0900,multiple equally strong NAVER levels
w_69eae3aacf3ba4e7,N4,,manual_review,会議室,かいぎしつ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E4%BC%9A%E8%AD%B0%E5%AE%A4,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_6664db39ad60f3e9,N4,,manual_review,再来月,さらいげつ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%86%8D%E6%9D%A5%E6%9C%88,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_0cc60591ba0b7b66,N4,,manual_review,再来週,さらいしゅう,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%86%8D%E6%9D%A5%E9%80%B1,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_72dae8f988010901,N4,,manual_review,周り,まわり,,,,,,N3,https://ja.dict.naver.com/#/search?query=%E5%91%A8%E3%82%8A,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_e2165c4745c4e5fa,N4,,manual_review,大人しい,おとなしい,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E4%BA%BA%E3%81%97%E3%81%84,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_1182994be4352c46,N4,,manual_review,大学生,だいがくせい,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E5%AD%A6%E7%94%9F,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_acf85d4a1e63e240,N4,,manual_review,字,じ,,,,,,N4,https://ja.dict.naver.com/#/search?query=%E5%AD%97,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
w_c2ab2560b6e5692b,N4,,manual_review,市,し,,,,,,N1|N4,https://ja.dict.naver.com/#/search?query=%E5%B8%82,2026-08-19T00:31:52+0900,"JLPT-tagged search results exist, but none matched both form and reading"
